,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
0,0,Aruba,20200101,0.0,0.0,0.0,0.0
31,31,Aruba,20200201,0.0,0.0,0.0,0.0
60,60,Aruba,20200301,0.0,0.0,0.0,0.0
91,91,Aruba,20200401,85.19,70.31,67.86,87.5
121,121,Aruba,20200501,85.19,70.31,67.86,87.5
152,152,Aruba,20200601,57.41,54.69,50.0,87.5
182,182,Aruba,20200701,47.22,46.88,41.07,87.5
213,213,Aruba,20200801,43.52,41.67,38.69,62.5
244,244,Aruba,20200901,71.76,64.32,64.58,62.5
274,274,Aruba,20201001,54.17,54.43,53.27,62.5
305,305,Aruba,20201101,40.74,45.31,42.86,62.5
335,335,Aruba,20201201,28.7,40.1,36.9,62.5
366,366,Afghanistan,20200101,0.0,0.0,0.0,0.0
397,397,Afghanistan,20200201,0.0,0.0,0.0,0.0
426,426,Afghanistan,20200301,27.78,22.92,26.19,0.0
457,457,Afghanistan,20200401,67.59,48.44,55.36,0.0
487,487,Afghanistan,20200501,84.26,62.5,67.86,25.0
518,518,Afghanistan,20200601,84.26,59.38,67.86,0.0
548,548,Afghanistan,20200701,78.7,60.42,69.05,0.0
579,579,Afghanistan,20200801,78.7,60.42,69.05,0.0
610,610,Afghanistan,20200901,21.3,35.42,40.48,0.0
640,640,Afghanistan,20201001,28.7,30.21,34.52,0.0
671,671,Afghanistan,20201101,9.26,17.71,20.24,0.0
701,701,Afghanistan,20201201,12.04,20.83,23.81,0.0
732,732,Angola,20200101,0.0,0.0,0.0,0.0
763,763,Angola,20200201,0.0,0.0,0.0,0.0
792,792,Angola,20200301,8.33,6.77,7.74,0.0
823,823,Angola,20200401,90.74,55.21,63.1,0.0
853,853,Angola,20200501,78.7,62.5,60.71,75.0
884,884,Angola,20200601,77.78,61.98,60.12,75.0
914,914,Angola,20200701,75.93,54.69,58.93,25.0
945,945,Angola,20200801,79.17,58.07,62.8,25.0
976,976,Angola,20200901,81.02,59.11,63.99,25.0
1006,1006,Angola,20201001,75.0,52.6,60.12,0.0
1037,1037,Angola,20201101,60.19,47.92,51.19,25.0
1067,1067,Angola,20201201,57.41,43.23,49.4,0.0
1098,1098,Albania,20200101,0.0,0.0,0.0,0.0
1129,1129,Albania,20200201,0.0,0.0,0.0,0.0
1158,1158,Albania,20200301,8.33,6.25,7.14,0.0
1189,1189,Albania,20200401,84.26,65.1,69.05,37.5
1219,1219,Albania,20200501,89.81,73.44,75.0,62.5
1250,1250,Albania,20200601,71.3,65.62,64.29,75.0
1280,1280,Albania,20200701,68.52,64.06,62.5,75.0
1311,1311,Albania,20200801,62.96,64.06,62.5,75.0
1342,1342,Albania,20200901,54.63,56.25,57.14,50.0
1372,1372,Albania,20201001,54.63,58.33,59.52,50.0
1403,1403,Albania,20201101,50.93,57.81,58.93,50.0
1433,1433,Albania,20201201,65.74,66.15,68.45,50.0
1464,1464,Andorra,20200101,0.0,0.0,0.0,0.0
1495,1495,Andorra,20200201,0.0,0.0,0.0,0.0
1524,1524,Andorra,20200301,0.0,0.0,0.0,0.0
1555,1555,Andorra,20200401,48.15,47.92,47.62,50.0
1585,1585,Andorra,20200501,52.78,53.65,50.6,75.0
1616,1616,Andorra,20200601,50.0,55.21,48.81,100.0
1646,1646,Andorra,20200701,31.48,44.79,36.9,100.0
1677,1677,Andorra,20200801,41.67,55.21,48.81,100.0
1708,1708,Andorra,20200901,41.67,55.21,48.81,100.0
1738,1738,Andorra,20201001,50.0,59.9,54.17,100.0
1769,1769,Andorra,20201101,59.26,65.1,60.12,100.0
1799,1799,Andorra,20201201,55.56,65.1,60.12,100.0
1830,1830,United Arab Emirates,20200101,0.0,0.0,0.0,0.0
1861,1861,United Arab Emirates,20200201,2.78,7.81,8.93,0.0
1890,1890,United Arab Emirates,20200301,15.74,15.1,17.26,0.0
1921,1921,United Arab Emirates,20200401,84.26,66.15,68.45,50.0
1951,1951,United Arab Emirates,20200501,81.48,75.0,78.57,50.0
1982,1982,United Arab Emirates,20200601,72.22,66.15,68.45,50.0
2012,2012,United Arab Emirates,20200701,72.22,64.06,66.07,50.0
2043,2043,United Arab Emirates,20200801,56.48,55.21,55.95,50.0
2074,2074,United Arab Emirates,20200901,54.63,54.17,54.76,50.0
2104,2104,United Arab Emirates,20201001,54.63,54.17,54.76,50.0
2135,2135,United Arab Emirates,20201101,49.07,51.04,51.19,50.0
2165,2165,United Arab Emirates,20201201,49.07,52.29,52.62,50.0
2196,2196,Argentina,20200101,0.0,0.0,0.0,0.0
2227,2227,Argentina,20200201,11.11,6.25,7.14,0.0
2256,2256,Argentina,20200301,11.11,6.25,7.14,0.0
2287,2287,Argentina,20200401,100.0,80.21,80.95,75.0
2317,2317,Argentina,20200501,88.89,78.65,79.17,75.0
2348,2348,Argentina,20200601,90.74,79.69,80.36,75.0
2378,2378,Argentina,20200701,92.59,78.65,79.17,75.0
2409,2409,Argentina,20200801,90.74,77.6,77.98,75.0
2440,2440,Argentina,20200901,87.96,76.04,76.19,75.0
2470,2470,Argentina,20201001,87.96,78.12,78.57,75.0
2501,2501,Argentina,20201101,81.94,74.74,74.7,75.0
2531,2531,Argentina,20201201,79.17,73.18,72.92,75.0
2562,2562,Australia,20200101,0.0,0.0,0.0,0.0
2593,2593,Australia,20200201,13.89,16.15,18.45,0.0
2622,2622,Australia,20200301,19.44,19.27,22.02,0.0
2653,2653,Australia,20200401,71.3,61.98,60.12,75.0
2683,2683,Australia,20200501,69.44,64.06,62.5,75.0
2714,2714,Australia,20200601,62.04,56.77,54.17,75.0
2744,2744,Australia,20200701,68.98,63.8,62.2,75.0
2775,2775,Australia,20200801,68.06,68.75,67.86,75.0
2806,2806,Australia,20200901,75.46,72.92,72.62,75.0
2836,2836,Australia,20201001,68.06,68.75,67.86,75.0
2867,2867,Australia,20201101,62.5,63.54,61.9,75.0
2897,2897,Australia,20201201,62.5,59.38,57.14,75.0
2928,2928,Austria,20200101,0.0,0.0,0.0,0.0
2959,2959,Austria,20200201,0.0,2.08,2.38,0.0
2988,2988,Austria,20200301,11.11,11.46,13.1,0.0
3019,3019,Austria,20200401,81.48,72.92,70.83,87.5
3049,3049,Austria,20200501,67.59,67.71,64.88,87.5
3080,3080,Austria,20200601,53.7,58.85,54.76,87.5
3110,3110,Austria,20200701,41.67,52.08,47.02,87.5
3141,3141,Austria,20200801,37.96,50.0,44.64,87.5
3172,3172,Austria,20200901,37.96,50.0,44.64,87.5
3202,3202,Austria,20201001,40.74,53.12,48.21,87.5
3233,3233,Austria,20201101,64.81,71.35,67.26,100.0
3263,3263,Austria,20201201,82.41,82.29,79.76,100.0
3294,3294,Azerbaijan,20200101,0.0,0.0,0.0,0.0
3325,3325,Azerbaijan,20200201,2.78,1.56,1.79,0.0
3354,3354,Azerbaijan,20200301,19.44,19.27,22.02,0.0
3385,3385,Azerbaijan,20200401,88.89,66.67,76.19,0.0
3415,3415,Azerbaijan,20200501,87.96,72.4,75.6,50.0
3446,3446,Azerbaijan,20200601,75.93,61.46,63.1,50.0
3476,3476,Azerbaijan,20200701,96.3,78.65,82.74,50.0
3507,3507,Azerbaijan,20200801,93.52,77.08,80.95,50.0
3538,3538,Azerbaijan,20200901,85.19,70.31,73.21,50.0
3568,3568,Azerbaijan,20201001,68.98,62.24,63.99,50.0
3599,3599,Azerbaijan,20201101,64.35,59.64,61.01,50.0
3629,3629,Azerbaijan,20201201,69.91,64.84,66.96,50.0
3660,3660,Burundi,20200101,0.0,0.0,0.0,0.0
3691,3691,Burundi,20200201,5.56,3.12,3.57,0.0
3720,3720,Burundi,20200301,5.56,3.12,3.57,0.0
3751,3751,Burundi,20200401,13.89,16.15,18.45,0.0
3781,3781,Burundi,20200501,13.89,16.15,18.45,0.0
3812,3812,Burundi,20200601,13.89,13.02,14.88,0.0
3842,3842,Burundi,20200701,13.89,13.02,14.88,0.0
3873,3873,Burundi,20200801,11.11,13.02,14.88,0.0
3904,3904,Burundi,20200901,11.11,13.02,14.88,0.0
3934,3934,Burundi,20201001,14.81,15.1,17.26,0.0
3965,3965,Burundi,20201101,14.81,16.67,17.26,12.5
3995,3995,Burundi,20201201,14.81,16.67,17.26,12.5
4026,4026,Belgium,20200101,0.0,0.0,0.0,0.0
4057,4057,Belgium,20200201,11.11,6.25,7.14,0.0
4086,4086,Belgium,20200301,11.11,14.58,16.67,0.0
4117,4117,Belgium,20200401,81.48,66.15,63.1,87.5
4147,4147,Belgium,20200501,81.48,67.71,64.88,87.5
4178,4178,Belgium,20200601,75.0,70.83,68.45,87.5
4208,4208,Belgium,20200701,50.0,56.77,52.38,87.5
4239,4239,Belgium,20200801,61.11,61.46,61.31,62.5
4270,4270,Belgium,20200901,52.78,56.77,55.95,62.5
4300,4300,Belgium,20201001,47.22,52.86,51.49,62.5
4331,4331,Belgium,20201101,56.48,63.54,58.33,100.0
4361,4361,Belgium,20201201,60.19,65.62,60.71,100.0
4392,4392,Benin,20200101,0.0,0.0,0.0,0.0
4423,4423,Benin,20200201,2.78,1.56,1.79,0.0
4452,4452,Benin,20200301,13.89,7.81,8.93,0.0
4483,4483,Benin,20200401,70.83,48.18,55.06,0.0
4513,4513,Benin,20200501,70.83,54.95,62.8,0.0
4544,4544,Benin,20200601,57.41,47.4,54.17,0.0
4574,4574,Benin,20200701,41.67,46.35,44.05,62.5
4605,4605,Benin,20200801,41.67,46.35,44.05,62.5
4636,4636,Benin,20200901,41.67,46.35,44.05,62.5
4666,4666,Benin,20201001,47.22,49.48,47.62,62.5
4697,4697,Benin,20201101,31.48,42.19,39.29,62.5
4727,4727,Benin,20201201,40.74,47.4,45.24,62.5
4758,4758,Burkina Faso,20200101,0.0,0.0,0.0,0.0
4789,4789,Burkina Faso,20200201,0.0,0.0,0.0,0.0
4818,4818,Burkina Faso,20200301,0.0,2.08,2.38,0.0
4849,4849,Burkina Faso,20200401,84.26,55.73,63.69,0.0
4879,4879,Burkina Faso,20200501,84.26,60.42,69.05,0.0
4910,4910,Burkina Faso,20200601,45.37,38.54,44.05,0.0
4940,4940,Burkina Faso,20200701,45.37,38.54,44.05,0.0
4971,4971,Burkina Faso,20200801,56.48,44.79,51.19,0.0
5002,5002,Burkina Faso,20200901,48.15,40.1,45.83,0.0
5032,5032,Burkina Faso,20201001,36.11,37.5,42.86,0.0
5063,5063,Burkina Faso,20201101,22.22,28.12,32.14,0.0
5093,5093,Burkina Faso,20201201,13.89,25.0,28.57,0.0
5124,5124,Bangladesh,20200101,0.0,0.0,0.0,0.0
5155,5155,Bangladesh,20200201,13.89,10.94,12.5,0.0
5184,5184,Bangladesh,20200301,13.89,13.02,14.88,0.0
5215,5215,Bangladesh,20200401,87.04,59.38,64.29,25.0
5245,5245,Bangladesh,20200501,89.81,67.19,66.07,75.0
5276,5276,Bangladesh,20200601,62.96,55.21,55.95,50.0
5306,5306,Bangladesh,20200701,74.54,61.72,63.39,50.0
5337,5337,Bangladesh,20200801,80.09,64.84,66.96,50.0
5368,5368,Bangladesh,20200901,80.09,64.84,66.96,50.0
5398,5398,Bangladesh,20201001,80.09,64.84,66.96,50.0
5429,5429,Bangladesh,20201101,80.09,64.84,66.96,50.0
5459,5459,Bangladesh,20201201,80.09,64.84,66.96,50.0
5490,5490,Bulgaria,20200101,0.0,0.0,0.0,0.0
5521,5521,Bulgaria,20200201,0.0,0.0,0.0,0.0
5550,5550,Bulgaria,20200301,13.89,7.81,8.93,0.0
5581,5581,Bulgaria,20200401,71.3,48.44,50.0,37.5
5611,5611,Bulgaria,20200501,73.15,61.98,58.33,87.5
5642,5642,Bulgaria,20200601,44.44,45.83,39.88,87.5
5672,5672,Bulgaria,20200701,36.11,39.58,36.31,62.5
5703,5703,Bulgaria,20200801,41.67,42.71,39.88,62.5
5734,5734,Bulgaria,20200901,38.89,41.15,38.1,62.5
5764,5764,Bulgaria,20201001,35.19,39.06,35.71,62.5
5795,5795,Bulgaria,20201101,48.15,47.92,45.83,62.5
5825,5825,Bulgaria,20201201,53.7,51.04,49.4,62.5
5856,5856,Bahrain,20200101,0.0,0.0,0.0,0.0
5887,5887,Bahrain,20200201,11.11,9.38,7.14,25.0
5916,5916,Bahrain,20200301,30.56,30.73,31.55,25.0
5947,5947,Bahrain,20200401,78.7,69.79,67.26,87.5
5977,5977,Bahrain,20200501,75.0,72.4,70.24,87.5
6008,6008,Bahrain,20200601,75.0,72.4,70.24,87.5
6038,6038,Bahrain,20200701,75.0,74.48,72.62,87.5
6069,6069,Bahrain,20200801,69.44,71.35,69.05,87.5
6100,6100,Bahrain,20200901,60.19,66.15,63.1,87.5
6130,6130,Bahrain,20201001,60.19,66.15,63.1,87.5
6161,6161,Bahrain,20201101,54.63,63.02,59.52,87.5
6191,6191,Bahrain,20201201,54.63,63.02,59.52,87.5
6222,6222,Bahamas,20200101,0.0,0.0,0.0,0.0
6253,6253,Bahamas,20200201,5.56,3.12,3.57,0.0
6282,6282,Bahamas,20200301,11.11,6.25,7.14,0.0
6313,6313,Bahamas,20200401,96.3,79.69,80.36,75.0
6343,6343,Bahamas,20200501,96.3,84.38,85.71,75.0
6374,6374,Bahamas,20200601,81.48,76.04,76.19,75.0
6404,6404,Bahamas,20200701,59.26,60.42,61.9,50.0
6435,6435,Bahamas,20200801,81.94,68.49,74.7,25.0
6466,6466,Bahamas,20200901,82.87,69.01,75.3,25.0
6496,6496,Bahamas,20201001,73.61,63.8,69.35,25.0
6527,6527,Bahamas,20201101,68.98,61.2,66.37,25.0
6557,6557,Bahamas,20201201,68.98,61.2,66.37,25.0
6588,6588,Bosnia and Herzegovina,20200101,0.0,0.0,0.0,0.0
6619,6619,Bosnia and Herzegovina,20200201,0.0,0.0,0.0,0.0
6648,6648,Bosnia and Herzegovina,20200301,0.0,6.77,2.38,37.5
6679,6679,Bosnia and Herzegovina,20200401,89.81,68.23,72.62,37.5
6709,6709,Bosnia and Herzegovina,20200501,90.74,68.75,73.21,37.5
6740,6740,Bosnia and Herzegovina,20200601,54.63,45.31,46.43,37.5
6770,6770,Bosnia and Herzegovina,20200701,51.85,45.83,47.02,37.5
6801,6801,Bosnia and Herzegovina,20200801,59.26,47.4,54.17,0.0
6832,6832,Bosnia and Herzegovina,20200901,46.3,40.1,45.83,0.0
6862,6862,Bosnia and Herzegovina,20201001,40.74,36.98,42.26,0.0
6893,6893,Bosnia and Herzegovina,20201101,42.59,38.02,43.45,0.0
6923,6923,Bosnia and Herzegovina,20201201,50.0,42.19,48.21,0.0
6954,6954,Belarus,20200101,0.0,0.0,0.0,0.0
6985,6985,Belarus,20200201,0.0,0.0,0.0,0.0
7014,7014,Belarus,20200301,0.0,0.0,0.0,0.0
7045,7045,Belarus,20200401,12.04,10.42,11.9,0.0
7075,7075,Belarus,20200501,31.48,33.85,38.69,0.0
7106,7106,Belarus,20200601,31.48,33.85,38.69,0.0
7136,7136,Belarus,20200701,31.48,33.85,38.69,0.0
7167,7167,Belarus,20200801,31.48,33.85,38.69,0.0
7198,7198,Belarus,20200901,31.48,33.85,38.69,0.0
7228,7228,Belarus,20201001,31.48,33.85,38.69,0.0
7259,7259,Belarus,20201101,37.04,36.98,42.26,0.0
7289,7289,Belarus,20201201,37.04,39.32,44.94,0.0
7320,7320,Belize,20200101,0.0,0.0,0.0,0.0
7351,7351,Belize,20200201,0.0,0.0,0.0,0.0
7380,7380,Belize,20200301,13.89,7.81,8.93,0.0
7411,7411,Belize,20200401,75.0,55.73,60.12,25.0
7441,7441,Belize,20200501,76.85,61.46,66.67,25.0
7472,7472,Belize,20200601,75.93,60.94,66.07,25.0
7502,7502,Belize,20200701,69.44,57.29,61.9,25.0
7533,7533,Belize,20200801,69.44,63.54,61.9,75.0
7564,7564,Belize,20200901,72.69,65.36,63.99,75.0
7594,7594,Belize,20201001,69.44,64.06,64.29,62.5
7625,7625,Belize,20201101,66.67,62.5,62.5,62.5
7655,7655,Belize,20201201,72.22,65.62,66.07,62.5
7686,7686,Bermuda,20200101,0.0,0.0,0.0,0.0
7717,7717,Bermuda,20200201,11.11,14.58,16.67,0.0
7746,7746,Bermuda,20200301,19.44,19.27,22.02,0.0
7777,7777,Bermuda,20200401,51.85,44.27,45.24,37.5
7807,7807,Bermuda,20200501,96.3,70.83,75.6,37.5
7838,7838,Bermuda,20200601,75.93,68.23,69.05,62.5
7868,7868,Bermuda,20200701,51.85,54.69,53.57,62.5
7899,7899,Bermuda,20200801,44.44,50.52,48.81,62.5
7930,7930,Bermuda,20200901,44.44,53.65,52.38,62.5
7960,7960,Bermuda,20201001,35.19,48.44,46.43,62.5
7991,7991,Bermuda,20201101,37.96,38.54,42.26,12.5
8021,8021,Bermuda,20201201,37.96,42.71,47.02,12.5
8052,8052,Bolivia,20200101,0.0,4.17,4.76,0.0
8083,8083,Bolivia,20200201,0.0,4.17,4.76,0.0
8112,8112,Bolivia,20200301,0.0,4.17,4.76,0.0
8143,8143,Bolivia,20200401,96.3,64.58,66.67,50.0
8173,8173,Bolivia,20200501,96.3,68.23,70.83,50.0
8204,8204,Bolivia,20200601,88.89,67.19,69.64,50.0
8234,8234,Bolivia,20200701,89.81,67.71,73.81,25.0
8265,8265,Bolivia,20200801,89.81,67.71,73.81,25.0
8296,8296,Bolivia,20200901,81.48,63.02,68.45,25.0
8326,8326,Bolivia,20201001,81.48,63.02,68.45,25.0
8357,8357,Bolivia,20201101,81.48,63.02,68.45,25.0
8387,8387,Bolivia,20201201,47.22,41.67,44.05,25.0
8418,8418,Brazil,20200101,0.0,0.0,0.0,0.0
8449,8449,Brazil,20200201,11.11,6.25,7.14,0.0
8478,8478,Brazil,20200301,11.11,6.25,7.14,0.0
8509,8509,Brazil,20200401,85.19,57.29,61.9,25.0
8539,8539,Brazil,20200501,87.04,67.71,70.24,50.0
8570,8570,Brazil,20200601,92.59,77.08,80.95,50.0
8600,8600,Brazil,20200701,92.59,77.08,80.95,50.0
8631,8631,Brazil,20200801,80.56,70.31,73.21,50.0
8662,8662,Brazil,20200901,80.56,70.31,73.21,50.0
8692,8692,Brazil,20201001,80.56,70.31,73.21,50.0
8723,8723,Brazil,20201101,80.56,70.31,73.21,50.0
8753,8753,Brazil,20201201,72.69,65.89,68.15,50.0
8784,8784,Brazil,20200101,0.0,0.0,0.0,0.0
8815,8815,Brazil,20200201,11.11,6.25,7.14,0.0
8844,8844,Brazil,20200301,11.11,11.46,13.1,0.0
8875,8875,Brazil,20200401,81.02,57.03,61.61,25.0
8905,8905,Brazil,20200501,81.02,68.49,71.13,50.0
8936,8936,Brazil,20200601,85.19,76.04,79.76,50.0
8966,8966,Brazil,20200701,83.8,75.26,78.87,50.0
8997,8997,Brazil,20200801,70.83,67.97,70.54,50.0
9028,9028,Brazil,20200901,70.83,67.97,70.54,50.0
9058,9058,Brazil,20201001,70.83,67.97,70.54,50.0
9089,9089,Brazil,20201101,58.8,54.95,55.65,50.0
9119,9119,Brazil,20201201,58.8,54.95,55.65,50.0
9150,9150,Brazil,20200101,0.0,0.0,0.0,0.0
9181,9181,Brazil,20200201,11.11,6.25,7.14,0.0
9210,9210,Brazil,20200301,11.11,11.46,13.1,0.0
9241,9241,Brazil,20200401,78.24,55.47,59.82,25.0
9271,9271,Brazil,20200501,81.02,62.5,64.29,50.0
9302,9302,Brazil,20200601,76.39,66.41,68.75,50.0
9332,9332,Brazil,20200701,76.39,66.41,68.75,50.0
9363,9363,Brazil,20200801,66.2,61.46,63.1,50.0
9394,9394,Brazil,20200901,65.28,61.72,63.39,50.0
9424,9424,Brazil,20201001,66.2,62.24,63.99,50.0
9455,9455,Brazil,20201101,66.2,62.24,63.99,50.0
9485,9485,Brazil,20201201,66.2,62.24,63.99,50.0
9516,9516,Brazil,20200101,0.0,0.0,0.0,0.0
9547,9547,Brazil,20200201,11.11,6.25,7.14,0.0
9576,9576,Brazil,20200301,11.11,6.25,7.14,0.0
9607,9607,Brazil,20200401,84.26,58.85,63.69,25.0
9637,9637,Brazil,20200501,84.26,65.1,67.26,50.0
9668,9668,Brazil,20200601,87.96,73.7,77.08,50.0
9698,9698,Brazil,20200701,80.56,69.53,72.32,50.0
9729,9729,Brazil,20200801,69.44,63.28,65.18,50.0
9760,9760,Brazil,20200901,69.44,64.06,66.07,50.0
9790,9790,Brazil,20201001,69.44,64.06,66.07,50.0
9821,9821,Brazil,20201101,64.81,61.46,63.1,50.0
9851,9851,Brazil,20201201,64.81,61.46,63.1,50.0
9882,9882,Brazil,20200101,0.0,0.0,0.0,0.0
9913,9913,Brazil,20200201,11.11,8.33,9.52,0.0
9942,9942,Brazil,20200301,11.11,8.33,9.52,0.0
9973,9973,Brazil,20200401,82.41,62.5,67.86,25.0
10003,10003,Brazil,20200501,82.41,73.44,73.21,75.0
10034,10034,Brazil,20200601,84.26,75.78,75.89,75.0
10064,10064,Brazil,20200701,84.26,75.78,75.89,75.0
10095,10095,Brazil,20200801,75.93,67.97,70.54,50.0
10126,10126,Brazil,20200901,72.69,66.93,69.35,50.0
10156,10156,Brazil,20201001,66.67,63.54,65.48,50.0
10187,10187,Brazil,20201101,62.96,61.46,63.1,50.0
10217,10217,Brazil,20201201,51.85,55.21,55.95,50.0
10248,10248,Brazil,20200101,0.0,0.0,0.0,0.0
10279,10279,Brazil,20200201,11.11,6.25,7.14,0.0
10308,10308,Brazil,20200301,11.11,6.25,7.14,0.0
10339,10339,Brazil,20200401,83.33,58.33,63.1,25.0
10369,10369,Brazil,20200501,83.33,64.58,66.67,50.0
10400,10400,Brazil,20200601,87.96,78.65,82.74,50.0
10430,10430,Brazil,20200701,87.96,78.65,82.74,50.0
10461,10461,Brazil,20200801,72.69,70.05,72.92,50.0
10492,10492,Brazil,20200901,68.98,67.97,70.54,50.0
10522,10522,Brazil,20201001,62.5,64.32,66.37,50.0
10553,10553,Brazil,20201101,62.5,64.32,66.37,50.0
10583,10583,Brazil,20201201,54.17,59.64,61.01,50.0
10614,10614,Brazil,20200101,,,,
10645,10645,Brazil,20200201,,,,
10674,10674,Brazil,20200301,,,,
10705,10705,Brazil,20200401,,,,
10735,10735,Brazil,20200501,,,,
10766,10766,Brazil,20200601,,,,
10796,10796,Brazil,20200701,,,,
10827,10827,Brazil,20200801,,,,
10858,10858,Brazil,20200901,,,,
10888,10888,Brazil,20201001,,,,
10919,10919,Brazil,20201101,,,,
10949,10949,Brazil,20201201,,,,
10980,10980,Brazil,20200101,0.0,0.0,0.0,0.0
11011,11011,Brazil,20200201,11.11,6.25,7.14,0.0
11040,11040,Brazil,20200301,11.11,6.25,7.14,0.0
11071,11071,Brazil,20200401,78.7,56.77,61.31,25.0
11101,11101,Brazil,20200501,81.48,65.1,65.48,62.5
11132,11132,Brazil,20200601,83.33,73.44,75.0,62.5
11162,11162,Brazil,20200701,83.33,73.44,75.0,62.5
11193,11193,Brazil,20200801,71.3,66.67,67.26,62.5
11224,11224,Brazil,20200901,71.3,66.67,67.26,62.5
11254,11254,Brazil,20201001,64.35,62.76,62.8,62.5
11285,11285,Brazil,20201101,60.65,60.68,60.42,62.5
11315,11315,Brazil,20201201,55.56,57.81,57.14,62.5
11346,11346,Brazil,20200101,0.0,0.0,0.0,0.0
11377,11377,Brazil,20200201,11.11,6.25,7.14,0.0
11406,11406,Brazil,20200301,11.11,6.25,7.14,0.0
11437,11437,Brazil,20200401,87.04,58.33,63.1,25.0
11467,11467,Brazil,20200501,81.48,68.75,71.43,50.0
11498,11498,Brazil,20200601,75.93,67.71,70.24,50.0
11528,11528,Brazil,20200701,81.48,70.83,73.81,50.0
11559,11559,Brazil,20200801,68.06,63.28,65.18,50.0
11590,11590,Brazil,20200901,66.67,62.5,64.29,50.0
11620,11620,Brazil,20201001,61.11,59.38,60.71,50.0
11651,11651,Brazil,20201101,56.48,56.77,57.74,50.0
11681,11681,Brazil,20201201,53.24,54.95,55.65,50.0
11712,11712,Brazil,20200101,0.0,0.0,0.0,0.0
11743,11743,Brazil,20200201,11.11,6.25,7.14,0.0
11772,11772,Brazil,20200301,11.11,6.25,7.14,0.0
11803,11803,Brazil,20200401,71.3,53.65,57.74,25.0
11833,11833,Brazil,20200501,68.52,63.54,65.48,50.0
11864,11864,Brazil,20200601,62.04,64.06,66.07,50.0
11894,11894,Brazil,20200701,67.59,67.19,69.64,50.0
11925,11925,Brazil,20200801,57.41,61.46,63.1,50.0
11956,11956,Brazil,20200901,51.39,58.07,59.23,50.0
11986,11986,Brazil,20201001,47.22,55.73,56.55,50.0
12017,12017,Brazil,20201101,45.37,54.69,55.36,50.0
12047,12047,Brazil,20201201,45.37,54.69,55.36,50.0
12078,12078,Brazil,20200101,0.0,0.0,0.0,0.0
12109,12109,Brazil,20200201,11.11,6.25,7.14,0.0
12138,12138,Brazil,20200301,11.11,6.25,7.14,0.0
12169,12169,Brazil,20200401,81.94,57.55,62.2,25.0
12199,12199,Brazil,20200501,80.09,63.54,65.48,50.0
12230,12230,Brazil,20200601,80.09,67.71,70.24,50.0
12260,12260,Brazil,20200701,80.09,68.75,71.43,50.0
12291,12291,Brazil,20200801,70.37,64.06,66.07,50.0
12322,12322,Brazil,20200901,70.37,65.62,67.86,50.0
12352,12352,Brazil,20201001,70.37,65.62,67.86,50.0
12383,12383,Brazil,20201101,63.43,61.72,63.39,50.0
12413,12413,Brazil,20201201,69.91,65.36,67.56,50.0
12444,12444,Brazil,20200101,0.0,0.0,0.0,0.0
12475,12475,Brazil,20200201,11.11,6.25,7.14,0.0
12504,12504,Brazil,20200301,11.11,6.25,7.14,0.0
12535,12535,Brazil,20200401,82.87,63.54,69.05,25.0
12565,12565,Brazil,20200501,81.02,67.71,70.24,50.0
12596,12596,Brazil,20200601,81.02,67.71,70.24,50.0
12626,12626,Brazil,20200701,75.46,66.93,69.35,50.0
12657,12657,Brazil,20200801,67.13,62.24,63.99,50.0
12688,12688,Brazil,20200901,65.28,62.76,64.58,50.0
12718,12718,Brazil,20201001,57.87,58.59,59.82,50.0
12749,12749,Brazil,20201101,55.09,57.03,58.04,50.0
12779,12779,Brazil,20201201,55.09,57.03,58.04,50.0
12810,12810,Brazil,20200101,0.0,0.0,0.0,0.0
12841,12841,Brazil,20200201,11.11,8.33,9.52,0.0
12870,12870,Brazil,20200301,11.11,8.33,9.52,0.0
12901,12901,Brazil,20200401,82.41,57.81,62.5,25.0
12931,12931,Brazil,20200501,75.93,63.54,65.48,50.0
12962,12962,Brazil,20200601,67.59,63.02,64.88,50.0
12992,12992,Brazil,20200701,81.02,70.57,73.51,50.0
13023,13023,Brazil,20200801,67.13,62.76,64.58,50.0
13054,13054,Brazil,20200901,69.91,64.32,66.37,50.0
13084,13084,Brazil,20201001,69.91,64.32,66.37,50.0
13115,13115,Brazil,20201101,63.43,60.68,62.2,50.0
13145,13145,Brazil,20201201,63.43,60.68,62.2,50.0
13176,13176,Brazil,20200101,0.0,0.0,0.0,0.0
13207,13207,Brazil,20200201,11.11,6.25,7.14,0.0
13236,13236,Brazil,20200301,11.11,6.25,7.14,0.0
13267,13267,Brazil,20200401,85.19,57.29,61.9,25.0
13297,13297,Brazil,20200501,83.33,65.62,67.86,50.0
13328,13328,Brazil,20200601,80.56,70.31,73.21,50.0
13358,13358,Brazil,20200701,77.78,68.75,71.43,50.0
13389,13389,Brazil,20200801,63.43,60.68,62.2,50.0
13420,13420,Brazil,20200901,59.72,58.59,59.82,50.0
13450,13450,Brazil,20201001,54.17,55.47,56.25,50.0
13481,13481,Brazil,20201101,51.39,53.91,54.46,50.0
13511,13511,Brazil,20201201,52.78,54.69,55.36,50.0
13542,13542,Brazil,20200101,0.0,0.0,0.0,0.0
13573,13573,Brazil,20200201,11.11,6.25,7.14,0.0
13602,13602,Brazil,20200301,11.11,6.25,7.14,0.0
